CIK,bnpl_provider_if_any,candidate_company,evidence_result,evidence_summary,reliability,retrieved_at,search_query,source_date,source_name,source_type,source_url,ticker
0000067347,,MODINE MANUFACTURING CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""MODINE MANUFACTURING CO"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22MODINE+MANUFACTURING+CO%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,MOD
0001061894,,Gildan Activewear Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,GIL
0001061894,,Gildan Activewear Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Gildan Activewear Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Gildan+Activewear+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,GIL
0001174922,,WYNN RESORTS LTD,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,WYNN
0001174922,,WYNN RESORTS LTD,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fd/cir3,cc,nc/WTKNvHzqziTEsCD58MJtjs7bzWc.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""WYNN RESORTS LTD"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22WYNN+RESORTS+LTD%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,WYNN
0001869198,,"Life Time Group Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LTH
0001869198,,"Life Time Group Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Life Time Group Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Life+Time+Group+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LTH
0001767582,,Luckin Coffee Inc.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LKNCY
0001767582,,Luckin Coffee Inc.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Luckin Coffee Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Luckin+Coffee+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LKNCY
0000094845,,LEVI STRAUSS & CO,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LEVI
0000094845,,LEVI STRAUSS & CO,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""LEVI STRAUSS & CO"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22LEVI+STRAUSS+%26+CO%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LEVI
0001636519,,Madison Square Garden Sports Corp.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,MSGS
0001636519,,Madison Square Garden Sports Corp.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Madison Square Garden Sports Corp."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Madison+Square+Garden+Sports+Corp.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,MSGS
0001411207,,Allison Transmission Holdings Inc,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ALSN
0001411207,,Allison Transmission Holdings Inc,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Allison Transmission Holdings Inc"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Allison+Transmission+Holdings+Inc%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ALSN
0000703351,,"BRINKER INTERNATIONAL, INC",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,EAT
0000703351,,"BRINKER INTERNATIONAL, INC",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""BRINKER INTERNATIONAL, INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22BRINKER+INTERNATIONAL%2C+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,EAT
0001034670,,AUTOLIV INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,ALV
0001034670,,AUTOLIV INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""AUTOLIV INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22AUTOLIV+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,ALV
0000775158,current BNPL directory,OSHKOSH CORP,confirmed_bnpl,Candidate matched current BNPL merchant/public-parent data.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,OSK
0000775158,,OSHKOSH CORP,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""OSHKOSH CORP"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22OSHKOSH+CORP%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,OSK
0002078416,,"Liberty Live Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LLYVA
0002078416,,"Liberty Live Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Liberty Live Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Liberty+Live+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LLYVA
0000913290,,Frontline plc,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,FRO
0000913290,,Frontline plc,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Frontline plc"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Frontline+plc%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,FRO
0001023128,,LITHIA MOTORS INC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,LAD
0001023128,,LITHIA MOTORS INC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fn/cir3,cc,nc/qYkYtW4ptUTHO5TVR_F3o3iRdIs.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""LITHIA MOTORS INC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22LITHIA+MOTORS+INC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,LAD
0001513761,,Norwegian Cruise Line Holdings Ltd.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,NCLH
0001513761,,Norwegian Cruise Line Holdings Ltd.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Norwegian Cruise Line Holdings Ltd."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Norwegian+Cruise+Line+Holdings+Ltd.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,NCLH
0001639438,,"CAVA GROUP, INC.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CAVA
0001639438,,"CAVA GROUP, INC.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""CAVA GROUP, INC."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22CAVA+GROUP%2C+INC.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CAVA
0001341766,,"Celsius Holdings, Inc.",no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,CELH
0001341766,,"Celsius Holdings, Inc.",no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Celsius Holdings, Inc."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Celsius+Holdings%2C+Inc.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,CELH
0001529192,,Vipshop Holdings Ltd,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,VIPS
0001529192,,Vipshop Holdings Ltd,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eT/cir3,cc,nc/ZNlEaxLrmuWEflDP-KwkyUROBrA.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Vipshop Holdings Ltd"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Vipshop+Holdings+Ltd%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,VIPS
0001836833,,Planet Labs PBC,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,PL
0001836833,,Planet Labs PBC,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Planet Labs PBC"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Planet+Labs+PBC%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,PL
0001913510,,VinFast Auto Ltd.,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,VFS
0001913510,,VinFast Auto Ltd.,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""VinFast Auto Ltd."" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22VinFast+Auto+Ltd.%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,VFS
0001878057,,Super Group (SGHC) Ltd,no_relevant_evidence,No exact CIK or canonical-name match in current BNPL merchant dataset.,HIGH,2026-08-10T01:27:51.402911+00:00,current BNPL merchant dataset exact CIK/canonical-name check,,BNPL merchant and ownership files,internal_dataset,/Users/augustliu/Desktop/Research_On_Merchant_Side_Effect_Of_BNPL/data/merchant_ownership/merchant_ownership_rows.json,SGHC
0001878057,,Super Group (SGHC) Ltd,no_relevant_evidence,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",MEDIUM,2026-08-10T01:27:51.402911+00:00,"""Super Group (SGHC) Ltd"" BNPL Affirm Klarna Afterpay Zip Sezzle ""buy now pay later""",,Bing Search,web_search,https://www.bing.com/search?q=%22Super+Group+%28SGHC%29+Ltd%22+BNPL+Affirm+Klarna+Afterpay+Zip+Sezzle+%22buy+now+pay+later%22,SGHC
