merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0027,Canon,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/1/TV-Audio/,,https://web.archive.org/web/20221002221314/https://www.klarna.com/us/shopping/t/1/TV-Audio/,2022-10-02,supports_bnpl_present,Provider-specific URL first archived on 2022-10-02: https://www.klarna.com/us/shopping/t/1/TV-Audio/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0027,Canon,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/17/Photography/,,,,supports_bnpl_present,Compare Photography Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Photography,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0027,Canon,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/17/Photography/,,https://web.archive.org/web/20220924102034/https://www.klarna.com/us/shopping/t/17/Photography/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/17/Photography/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0027,Canon,Klarna,current_webpage_error,www.usa.canon.com,https://www.usa.canon.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0027,Canon,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/appliances-electronics,,,,supports_bnpl_present,"Buy Now, Pay Later Electronics | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0027,Canon,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/appliances-electronics,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0027,Canon,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/appliances-electronics,,https://web.archive.org/web/20210921224524/https://zip.co/us/shop/appliances-electronics,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/appliances-electronics,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0027,Canon,Zip,current_webpage_error,www.usa.canon.com,https://www.usa.canon.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0028,Cato,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/9f9b6268-9ce3-4c1a-800e-b8a6efe4b92b/cato/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at Cato - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna ∕ S,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0028,Cato,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,,,supports_bnpl_present,Compare Clothing & Accessories Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Clothing & A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0028,Cato,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0028,Cato,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothin,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0028,Cato,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-jewelry-and-accessories/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Jewelry & Accessories with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwea,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0028,Cato,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-shoes/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Shoes with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing J,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/dfa63c76-2b4b-46d2-9825-a7658d574467/chewy/pay-with-klarna/,,,,supports_bnpl_present,Buy now pay later at Chewy - Pay in 4 | Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna ∕,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/store/dfa63c76-2b4b-46d2-9825-a7658d574467/chewy/pay-with-klarna/,,https://web.archive.org/web/20250109030028/https://www.klarna.com/us/store/dfa63c76-2b4b-46d2-9825-a7658d574467/chewy/pay-with-klarna/,2025-01-09,supports_bnpl_present,Provider-specific URL first archived on 2025-01-09: https://www.klarna.com/us/store/dfa63c76-2b4b-46d2-9825-a7658d574467/chewy/pay-with-klarna/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/14/Kitchen-Appliances/,,,,supports_bnpl_present,Compare Kitchen Appliances Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Home & Appli,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1424/Garden-Patio/,,,,supports_bnpl_present,Compare Garden & Patio Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Garden & Pat,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Klarna,current_generic_bnpl_page,www.chewy.com,https://www.chewy.com,,,,supports_bnpl_present,"\""rollout-440214-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440764\"",\""key\"":\""2025_07_CHECKOUT_PAYMENT_PAYPALBNPL\"",\""rolloutId\"":\""rollout-440764-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440885\"",\""key\"":\""2025_06_DE",Current page mentions generic BNPL/installments language; provider and timing require manual review.,Tier 2,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/pets,,,,supports_bnpl_present,"Buy Now, Pay Later Pet Supplies | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/pets,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/pets,,https://web.archive.org/web/20210921232701/https://zip.co/us/shop/pets,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/pets,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,"Buy Now, Pay Later Clothing, Shoes, Electronics | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/shop-all,,https://web.archive.org/web/20210921002020/https://zip.co/us/shop/shop-all,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/shop-all,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Zip,current_generic_bnpl_page,www.chewy.com,https://www.chewy.com,,,,supports_bnpl_present,"\""rollout-440214-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440764\"",\""key\"":\""2025_07_CHECKOUT_PAYMENT_PAYPALBNPL\"",\""rolloutId\"":\""rollout-440764-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440885\"",\""key\"":\""2025_06_DE",Current page mentions generic BNPL/installments language; provider and timing require manual review.,Tier 2,2026-08-09T21:28:28+00:00
M0029,Chewy,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/pets/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Pets with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jewelry &,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0029,Chewy,Sezzle,current_generic_bnpl_page,www.chewy.com,https://www.chewy.com,,,,supports_bnpl_present,"\""rollout-440214-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440764\"",\""key\"":\""2025_07_CHECKOUT_PAYMENT_PAYPALBNPL\"",\""rolloutId\"":\""rollout-440764-10598021931\"",\""experimentIds\"":[],\""variables\"":[]},{\""id\"":\""440885\"",\""key\"":\""2025_06_DE",Current page mentions generic BNPL/installments language; provider and timing require manual review.,Tier 2,2026-08-09T21:28:28+00:00
